loss,acc
5.0464344,0.05078125
5.0900984,0.08984375
5.1099596,0.0703125
5.1250315,0.07421875
5.0877447,0.0703125
5.023143,0.06640625
4.992252,0.09375
5.003649,0.05859375
5.078851,0.0625
5.09138,0.0703125
5.1049557,0.078125
5.023267,0.08984375
4.947916,0.09765625
5.1218405,0.05078125
4.9370704,0.09375
5.109108,0.046875
5.069609,0.07421875
4.8188624,0.1015625
4.9922633,0.05859375
5.018381,0.07421875
4.987586,0.0625
4.9219356,0.10546875
4.8737826,0.109375
5.1020555,0.05859375
5.23849,0.0703125
5.0228157,0.0703125
5.083772,0.08203125
5.1078453,0.08984375
5.120467,0.07421875
5.071031,0.07421875
5.0060806,0.05859375
5.037937,0.078125
5.029164,0.08203125
4.9705224,0.08203125
4.920406,0.0859375
5.065691,0.0703125
5.0347276,0.08203125
5.00529,0.078125
4.8722286,0.09375
4.874861,0.08984375
5.1719894,0.078125
4.8496284,0.09765625
5.1079555,0.09375
4.9672813,0.08203125
4.771598,0.09375
5.0707655,0.08203125
4.9129868,0.11328125
4.740073,0.13671875
5.0136614,0.08203125
5.4079337,0.05078125
4.885208,0.08984375
5.2558722,0.08984375
4.9306307,0.0859375
5.087736,0.078125
5.0405283,0.05859375
5.2007155,0.0625
5.1353126,0.06640625
5.0420194,0.07421875
4.95767,0.07421875
4.839651,0.1171875
4.98737,0.09375
5.011037,0.08984375
5.132663,0.08203125
5.25905,0.078125
5.055173,0.06640625
5.047169,0.1015625
4.9961143,0.09375
5.1457696,0.09765625
5.0275016,0.08203125
5.202907,0.05859375
4.9714236,0.0625
5.0675325,0.078125
4.807876,0.11328125
5.1460667,0.0859375
4.991414,0.07421875
4.826999,0.1328125
5.0546603,0.08984375
5.1421094,0.10546875
4.9390554,0.09765625
5.06588,0.03125
5.005909,0.08203125
4.94641,0.08203125
5.1411233,0.02734375
5.016142,0.0703125
4.9669704,0.06640625
5.145465,0.0546875
4.881131,0.08203125
5.0455437,0.0859375
5.1253343,0.05859375
5.140038,0.07421875
4.9145536,0.1171875
5.077112,0.109375
4.9737153,0.08984375
4.9987288,0.08203125
4.8863654,0.10546875
5.118869,0.06640625
4.8754196,0.10546875
4.8929057,0.09765625
5.1087446,0.06640625
5.081567,0.09765625
4.7140937,0.140625
5.1615186,0.0703125
5.2247868,0.08203125
5.089682,0.078125
4.9548254,0.07421875
5.192332,0.06640625
5.0038295,0.1015625
5.2304516,0.09765625
4.9963493,0.10546875
4.8501234,0.12109375
4.9744825,0.1015625
5.004301,0.11328125
5.1204214,0.078125
5.151893,0.06640625
4.9904966,0.09375
5.0914817,0.08984375
4.88829,0.078125
4.937911,0.0546875
4.989882,0.08984375
4.9561925,0.06640625
4.862979,0.0859375
5.2941427,0.08203125
4.946534,0.08984375
4.960918,0.09765625
4.847977,0.12109375
4.895159,0.10546875
5.152651,0.08984375
4.9034243,0.08984375
4.777995,0.109375
4.834567,0.0859375
4.9532623,0.109375
4.8842554,0.0703125
4.837389,0.09765625
5.036866,0.08984375
5.06833,0.08984375
5.0379405,0.06640625
5.064417,0.0625
5.079461,0.07421875
4.9658165,0.09375
4.894252,0.10546875
5.036003,0.05078125
4.9774346,0.12109375
4.8983707,0.1015625
5.008165,0.06640625
5.173031,0.0703125
4.9232073,0.10546875
4.9086776,0.07421875
5.1949177,0.1015625
4.9982285,0.078125
4.9445505,0.046875
4.906457,0.09375
5.058875,0.06640625
4.978844,0.109375
4.934429,0.10546875
4.9934783,0.06640625
5.0079594,0.078125
4.9304876,0.05859375
5.0153265,0.0703125
4.954221,0.0703125
4.9506855,0.078125
4.9536433,0.0859375
4.9935045,0.09765625
5.0217657,0.09375
4.913883,0.078125
4.9495506,0.109375
5.052247,0.0859375
4.901453,0.109375
5.3546596,0.0625
4.8533516,0.109375
5.150552,0.07421875
4.867285,0.09765625
5.0261683,0.08203125
4.9098244,0.078125
4.9858294,0.09765625
5.324215,0.07421875
5.261573,0.08984375
4.9890814,0.0625
4.983119,0.078125
4.8731365,0.078125
5.0419407,0.09375
5.052144,0.09375
5.1024704,0.078125
5.0359755,0.109375
4.984974,0.12109375
5.1622715,0.0859375
5.2282715,0.078125
4.8700905,0.13671875
4.902748,0.11328125
5.114614,0.08203125
4.943916,0.10546875
4.9254384,0.1171875
5.078998,0.09375
4.882156,0.140625
5.2020154,0.0859375
5.097516,0.08984375
5.134872,0.07421875
5.192455,0.08203125
5.138239,0.09765625
4.9874463,0.078125
4.966141,0.078125
4.9920874,0.09765625
4.9475536,0.109375
4.829768,0.08984375
5.132605,0.078125
5.089427,0.0859375
4.975301,0.12109375
4.906144,0.09375
5.03426,0.0859375
5.1426435,0.0859375
4.8690424,0.10546875
5.163883,0.08203125
5.081791,0.08203125
5.228528,0.06640625
5.0044193,0.0703125
5.317197,0.078125
5.096946,0.0703125
5.0489573,0.09765625
5.2536745,0.08984375
5.0422373,0.08203125
4.953249,0.09765625
5.1702147,0.08984375
5.062989,0.0859375
5.220501,0.03515625
5.2224483,0.1015625
5.257366,0.07421875
5.1776714,0.08203125
5.096489,0.08203125
5.152691,0.0703125
4.904957,0.1328125
5.064434,0.09375
4.814435,0.1015625
4.942986,0.08203125
5.0233946,0.08984375
5.269908,0.05859375
4.913339,0.10546875
5.234729,0.0546875
5.3173475,0.0703125
5.020685,0.09765625
5.0822663,0.1015625
5.0391793,0.09765625
4.9843006,0.09765625
5.0290856,0.09765625
5.0841455,0.0703125
5.177262,0.08203125
4.900158,0.10546875
5.055544,0.1015625
4.8096857,0.08984375
5.039991,0.0859375
4.8376083,0.125
5.480818,0.08203125
5.1603703,0.0859375
4.749338,0.11328125
5.1357737,0.08203125
5.2085543,0.05859375
5.0700746,0.078125
5.112113,0.0859375
4.9998035,0.125
5.028531,0.0703125
4.9135175,0.08984375
5.043808,0.09765625
5.1918907,0.0625
4.8406744,0.1015625
4.9123964,0.08203125
4.914127,0.12109375
4.954973,0.09375
5.072258,0.08203125
4.904516,0.125
4.6968074,0.1171875
5.2471285,0.09765625
5.137191,0.1328125
5.2229385,0.08984375
5.149251,0.0859375
5.144769,0.11328125
5.195618,0.09765625
5.271512,0.08984375
5.1657047,0.0859375
5.279485,0.09375
4.9470997,0.13671875
5.0185075,0.10546875
4.9419394,0.10546875
5.15732,0.07421875
5.03118,0.11328125
5.00412,0.08984375
5.2280245,0.06640625
4.9697313,0.12109375
5.12763,0.09765625
5.064287,0.125
5.069941,0.0703125
5.3519998,0.0703125
5.1361275,0.07421875
5.254548,0.07421875
5.1286016,0.09375
5.055192,0.09765625
5.2910657,0.07421875
4.9398193,0.09375
4.943618,0.11328125
4.9978237,0.09765625
5.0742106,0.0625
5.374181,0.0546875
4.9424715,0.078125
4.970315,0.09375
5.3041215,0.09375
5.2865667,0.078125
5.1864524,0.0703125
4.9323244,0.08203125
5.1193857,0.09765625
5.10653,0.08984375
5.0644393,0.109375
4.9893303,0.078125
5.085259,0.10546875
5.124715,0.08984375
5.308501,0.04296875
5.035533,0.125
5.0339193,0.09375
5.1650114,0.09375
4.9849954,0.12109375
4.9074974,0.12109375
4.6102448,0.15625
5.038042,0.08203125
4.8795156,0.11328125
5.043745,0.07421875
5.0080795,0.1015625
5.0029683,0.109375
4.9940834,0.08203125
4.985521,0.1015625
5.4002533,0.06640625
4.9788027,0.11328125
5.124572,0.05859375
5.0990753,0.09375
4.9685254,0.05859375
4.909336,0.10546875
5.1456656,0.08203125
5.259959,0.08203125
4.832554,0.13671875
5.303194,0.09765625
4.913766,0.078125
5.1395445,0.04296875
5.0302486,0.07421875
4.68599,0.16796875
4.7907896,0.1015625
4.993775,0.09765625
4.955163,0.12109375
5.066586,0.0859375
4.844657,0.10546875
4.9903703,0.12109375
4.954509,0.08203125
5.0489063,0.1015625
5.0373545,0.10546875
5.0197487,0.1015625
4.8701015,0.10546875
4.942057,0.11328125
4.8031244,0.0859375
5.046769,0.08984375
5.0174904,0.11328125
5.1804705,0.08203125
4.985672,0.07421875
4.862093,0.15234375
5.0221434,0.10546875
4.8971653,0.11328125
5.1751003,0.09375
4.8579655,0.08984375
5.0188346,0.09765625
4.795934,0.12890625
5.0517416,0.11328125
5.1626406,0.1015625
5.3383036,0.0625
5.2029138,0.0859375
5.21412,0.0625
4.8198137,0.125
5.0557346,0.09765625
5.1340146,0.109375
5.1317053,0.08984375
5.230227,0.08984375
4.8337812,0.13671875
5.1134233,0.08203125
5.0722604,0.08203125
4.7859483,0.1015625
4.905818,0.10546875
4.855729,0.13671875
5.004449,0.0859375
5.155289,0.109375
4.8758683,0.11328125
5.181544,0.06640625
5.0561485,0.1015625
5.0629196,0.08203125
5.185458,0.0703125
5.1013155,0.08984375
5.0454473,0.078125
5.13657,0.08203125
5.0489225,0.078125
5.1047134,0.078125
4.94071,0.0703125
5.070449,0.06640625
5.0479345,0.109375
4.7248693,0.11328125
5.135129,0.0703125
4.8412843,0.1171875
4.92754,0.109375
4.91773,0.1328125
4.895297,0.1015625
5.20311,0.08203125
5.2190514,0.07421875
5.052989,0.08203125
5.0602045,0.08984375
5.3065796,0.09375
4.9189377,0.1171875
5.1354427,0.1015625
4.890066,0.08203125
4.9755297,0.10546875
5.2823243,0.10546875
5.1429553,0.0703125
5.0702662,0.07421875
5.0517898,0.1328125
4.760372,0.1328125
5.0030527,0.10546875
5.1462827,0.06640625
5.2385807,0.07421875
5.071971,0.125
5.0535526,0.08203125
5.1311135,0.08984375
5.1416135,0.05078125
4.948189,0.1171875
5.0909233,0.0703125
4.950497,0.0703125
4.918297,0.09765625
4.8336363,0.08984375
5.109,0.09375
5.178931,0.08203125
5.2942896,0.078125
4.9599404,0.11328125
5.1446533,0.0625
5.2482057,0.0703125
4.9153147,0.10546875
5.113057,0.11328125
4.8926234,0.09765625
5.1580887,0.0625
5.024011,0.07421875
5.096865,0.078125
5.071803,0.109375
4.937384,0.1171875
4.9578,0.09765625
5.1405935,0.10546875
4.8649893,0.1015625
5.0177097,0.1015625
4.88971,0.11328125
5.1093683,0.0859375
4.900704,0.1171875
4.780705,0.109375
5.025261,0.1171875
5.0949855,0.078125
5.159828,0.078125
5.0295935,0.07421875
4.912258,0.12109375
4.9468136,0.12890625
5.021139,0.09765625
5.0159416,0.0625
5.1114783,0.07421875
4.9496117,0.11328125
4.795664,0.12109375
5.0024443,0.08203125
5.0408735,0.125
4.952647,0.08203125
4.959496,0.1015625
5.1792917,0.05859375
4.892651,0.07421875
4.9428797,0.109375
5.082793,0.15234375
4.7338657,0.11328125
5.1330743,0.08203125
4.9095597,0.1015625
4.7981744,0.10546875
4.9609165,0.09765625
4.956304,0.1015625
4.7432203,0.12890625
4.7995796,0.140625
4.7451973,0.14453125
4.916835,0.10546875
5.2437286,0.0859375
4.930704,0.109375
4.959241,0.08203125
4.8023415,0.11328125
5.0309906,0.13671875
5.2136283,0.10546875
4.999962,0.0703125
4.9943905,0.09765625
4.9736032,0.1015625
4.836029,0.1328125
4.847666,0.11328125
4.727682,0.1328125
4.9612045,0.08203125
4.8729534,0.1171875
4.9273977,0.12109375
5.0227,0.109375
4.760097,0.125
4.891569,0.09765625
4.794697,0.12109375
4.8999753,0.0859375
5.0352144,0.09765625
5.020346,0.125
5.071871,0.08203125
5.128838,0.109375
5.037812,0.09375
4.9617367,0.08984375
5.0596642,0.06640625
4.860038,0.13671875
4.8029666,0.1328125
5.0101223,0.09765625
4.814659,0.140625
5.0110254,0.125
4.848941,0.14453125
4.883235,0.125
5.2027206,0.0625
4.9915557,0.078125
4.8771567,0.12890625
5.389095,0.06640625
4.9723735,0.10546875
4.8613334,0.12890625
4.8157496,0.109375
4.828904,0.11328125
5.053763,0.12890625
4.9965363,0.109375
4.614901,0.1640625
4.904155,0.125
4.9481597,0.12109375
4.6561217,0.1171875
4.8410587,0.12109375
5.013111,0.09765625
4.814219,0.1328125
4.80979,0.1171875
4.802722,0.08984375
5.16124,0.08984375
5.188115,0.1171875
4.985319,0.13671875
5.341197,0.078125
5.14932,0.0703125
4.994626,0.08203125
4.9844933,0.1015625
5.118601,0.125
5.1161785,0.109375
4.871944,0.12890625
4.8605914,0.10546875
4.966997,0.0703125
5.1136923,0.08984375
4.917714,0.0703125
5.1987753,0.09375
5.0699787,0.08984375
5.1032276,0.08984375
4.676276,0.12890625
5.07199,0.09375
4.7382646,0.11328125
5.022336,0.109375
5.1185555,0.11328125
4.94712,0.1015625
5.036339,0.08984375
4.7863464,0.12109375
5.0055227,0.11328125
5.0907626,0.07421875
4.9283094,0.109375
5.355282,0.0859375
5.0171356,0.10546875
5.0386133,0.11328125
5.1284666,0.109375
5.137884,0.10546875
4.873495,0.1015625
5.2156444,0.08984375
5.093855,0.08984375
5.0415564,0.109375
4.5891666,0.14453125
4.9006195,0.08984375
5.0349593,0.09765625
5.2480164,0.0703125
4.8290834,0.109375
5.083914,0.1171875
4.719755,0.15234375
4.839221,0.10546875
4.897423,0.12890625
4.77164,0.109375
5.091796,0.10546875
4.910495,0.08203125
4.977216,0.10546875
5.014306,0.1015625
4.9159718,0.09765625
4.682165,0.125
5.008511,0.078125
4.7852926,0.09765625
4.8295374,0.11328125
4.9029846,0.12109375
4.758912,0.1015625
4.864215,0.15625
5.069813,0.05078125
4.99679,0.08203125
4.991977,0.109375
4.9345846,0.10546875
5.086269,0.08984375
4.931303,0.10546875
5.0527215,0.09765625
4.8206844,0.12109375
4.8496914,0.11328125
4.6971154,0.10546875
5.01798,0.11328125
4.8518734,0.1328125
4.7005715,0.1171875
4.5367527,0.1328125
5.037224,0.109375
5.009432,0.10546875
4.7520647,0.1484375
5.064268,0.0859375
4.585834,0.1484375
5.024128,0.13671875
5.1648316,0.09765625
4.7926607,0.13671875
5.0702868,0.0859375
5.1241984,0.05859375
5.017808,0.0859375
5.016249,0.11328125
4.853814,0.1015625
4.977914,0.10546875
4.8532724,0.1015625
5.422225,0.08203125
5.0622745,0.11328125
5.1056566,0.09765625
4.9858904,0.10546875
4.9916954,0.08984375
4.8650427,0.12890625
4.907893,0.109375
4.9366,0.16015625
4.7552233,0.12109375
4.8841567,0.10546875
4.7464285,0.1484375
5.2171135,0.09765625
4.939801,0.12890625
4.869363,0.1328125
4.8803353,0.125
5.035383,0.10546875
4.996311,0.109375
4.8549757,0.08203125
5.0189476,0.12109375
5.0836816,0.09375
5.088558,0.08203125
4.8022127,0.109375
5.0795918,0.078125
5.1794333,0.08984375
4.940853,0.08984375
4.9378505,0.11328125
4.8653708,0.1484375
4.9545403,0.1171875
5.034613,0.07421875
4.8716908,0.1015625
5.1531,0.0859375
5.02384,0.125
4.9620337,0.0703125
4.9151187,0.12109375
4.9341516,0.1328125
5.0855074,0.10546875
4.8336453,0.140625
4.942441,0.10546875
4.89635,0.1171875
5.0019455,0.125
4.7556806,0.125
5.1131053,0.15625
5.195096,0.08203125
5.027612,0.10546875
4.9248023,0.08984375
5.1310434,0.0703125
4.8762813,0.125
4.9653835,0.1171875
4.896996,0.1171875
5.05264,0.08203125
4.786699,0.1171875
5.0621514,0.12109375
5.032256,0.09765625
4.8415728,0.1484375
5.003126,0.08984375
5.049034,0.09765625
4.8768616,0.12109375
4.923971,0.12109375
5.3531933,0.0859375
4.9015636,0.08984375
4.946164,0.13671875
4.798337,0.12890625
4.851561,0.1171875
4.9168367,0.11328125
4.810304,0.1484375
5.0943556,0.12109375
5.358148,0.05078125
4.937873,0.12109375
5.041917,0.1015625
5.004196,0.11328125
4.9875317,0.10546875
5.154151,0.11328125
4.892239,0.13671875
4.813394,0.11328125
4.8778553,0.109375
5.175088,0.08984375
5.1393423,0.0703125
5.071867,0.07421875
5.078734,0.10546875
5.1162643,0.0703125
4.7105665,0.16796875
5.203928,0.05078125
4.9476624,0.125
4.913247,0.1484375
4.952153,0.109375
4.87731,0.125
4.71456,0.1171875
4.5991335,0.1171875
4.947014,0.10546875
4.7636433,0.109375
4.780883,0.12109375
4.7929816,0.1328125
4.755242,0.08984375
4.78613,0.1171875
5.0472784,0.078125
4.8603125,0.12890625
5.1964874,0.09375
4.7920275,0.09765625
5.073225,0.09375
4.879797,0.125
4.8949175,0.12109375
4.7895265,0.10546875
4.8665056,0.09375
4.812579,0.1328125
4.563178,0.15625
4.936724,0.12109375
4.930696,0.13671875
4.850015,0.109375
4.9852505,0.12109375
4.8186626,0.1171875
4.8868656,0.10546875
4.642084,0.12890625
4.951487,0.05859375
4.8046923,0.109375
4.9640727,0.1015625
4.7548776,0.11328125
5.0417576,0.11328125
4.915561,0.1015625
4.8899717,0.10546875
4.851695,0.1015625
4.9057074,0.1171875
4.5288944,0.1484375
4.859724,0.109375
4.8360624,0.109375
4.7869563,0.1171875
4.816023,0.125
4.9156017,0.14453125
4.917143,0.12890625
4.733887,0.11328125
4.915559,0.0859375
4.9139433,0.109375
4.959517,0.1015625
4.9065976,0.078125
4.8740034,0.10546875
4.8140054,0.15234375
4.9418473,0.12890625
4.937954,0.125
5.2450323,0.0859375
5.007092,0.10546875
5.0050697,0.109375
4.951193,0.13671875
5.070957,0.10546875
4.893671,0.0703125
4.963049,0.09375
5.019478,0.11328125
4.7998805,0.12890625
4.806449,0.09765625
4.9539356,0.08203125
4.7809267,0.125
4.6332083,0.1171875
5.0952535,0.0859375
4.9433045,0.109375
4.909178,0.1171875
4.9789133,0.09765625
5.1082497,0.1015625
4.9381104,0.12890625
4.830574,0.12109375
4.7873755,0.140625
4.912368,0.1171875
4.788774,0.140625
4.92603,0.1171875
4.729228,0.1640625
4.7018995,0.1171875
4.7817106,0.125
4.6306057,0.13671875
5.015376,0.14453125
4.6051016,0.1171875
4.792387,0.10546875
4.838961,0.09375
4.920392,0.1015625
5.3722725,0.10546875
4.8683553,0.11328125
4.8790827,0.1171875
4.8563633,0.140625
4.8349442,0.109375
4.9439487,0.1484375
4.8397264,0.12109375
5.0082016,0.08984375
5.0951986,0.078125
5.1273966,0.13671875
5.1766815,0.125
4.8666406,0.109375
5.150422,0.11328125
4.7901,0.1171875
4.7104926,0.11328125
4.854515,0.11328125
4.9506617,0.15234375
4.6698794,0.09765625
5.0837574,0.11328125
4.7940454,0.1171875
4.9822083,0.09375
4.988268,0.140625
5.0103855,0.11328125
4.661831,0.11328125
4.80713,0.12890625
4.9031086,0.125
4.7548323,0.1328125
4.7496552,0.11328125
5.0618706,0.078125
4.8613634,0.1484375
5.0785813,0.09765625
4.80386,0.16015625
4.8311095,0.15625
4.8101196,0.14453125
4.8952665,0.12109375
4.932475,0.125
4.895795,0.11328125
4.49531,0.18359375
4.84339,0.14453125
4.6555915,0.125
4.94154,0.109375
5.0177317,0.12109375
5.119842,0.09375
4.7936745,0.1328125
5.225824,0.1015625
4.810672,0.12890625
4.841999,0.109375
4.7417912,0.1484375
5.0567493,0.109375
4.8767357,0.140625
4.8591833,0.109375
5.029455,0.1328125
4.921387,0.14453125
5.0048347,0.1484375
4.8826494,0.13671875
4.8729596,0.1015625
4.909114,0.1328125
5.108438,0.07421875
4.7808156,0.1328125
5.032213,0.12890625
4.9227695,0.14453125
4.981656,0.1328125
4.765133,0.125
5.361663,0.09765625
4.7860785,0.16015625
4.9434633,0.13671875
5.110805,0.11328125
4.7709093,0.140625
5.078744,0.1171875
5.219696,0.0859375
5.0093102,0.10546875
5.004429,0.10546875
5.0640106,0.109375
4.956587,0.11328125
4.73586,0.14453125
5.1809893,0.09375
4.9760923,0.09375
5.0055265,0.07421875
4.977067,0.125
4.8375034,0.12109375
4.871114,0.12109375
4.888663,0.125
4.9237413,0.1328125
4.8372717,0.125
5.198633,0.08984375
4.8081293,0.11328125
5.225792,0.125
5.0680866,0.11328125
4.9523687,0.14453125
4.9962864,0.09375
4.6541567,0.12890625
4.9756002,0.0859375
5.0661364,0.109375
5.093151,0.11328125
4.960896,0.16015625
5.0795145,0.109375
5.0448017,0.125
4.9629717,0.15234375
4.8850927,0.109375
4.8922596,0.13671875
5.123254,0.0625
4.8608856,0.11328125
5.0923233,0.109375
4.7708874,0.1328125
4.967664,0.11328125
4.711444,0.19140625
4.6228347,0.1328125
4.785471,0.10546875
4.9628,0.11328125
5.029209,0.0859375
4.982462,0.078125
4.9910374,0.09765625
4.8229847,0.14453125
5.0222645,0.1328125
4.774276,0.12890625
4.9180083,0.09765625
4.927087,0.125
4.982899,0.0859375
5.034023,0.1328125
5.0790443,0.1171875
5.1362543,0.12890625
5.0082674,0.1484375
4.912139,0.125
4.833929,0.13671875
4.9273977,0.09765625
4.917262,0.09765625
4.7624307,0.1171875
4.8943872,0.12109375
4.8262415,0.11328125
4.9876623,0.10546875
5.071917,0.1171875
4.781437,0.10546875
4.6844134,0.16015625
4.946364,0.109375
4.856827,0.09765625
4.9732113,0.1328125
5.0402775,0.11328125
5.1333704,0.0859375
4.806089,0.13671875
4.8581448,0.140625
4.9259014,0.12109375
4.9673815,0.109375
4.852593,0.14453125
4.9452496,0.08203125
4.9746475,0.12109375
4.921653,0.1171875
4.908744,0.12890625
4.8284135,0.125
4.5773077,0.125
4.91997,0.1328125
4.664541,0.12109375
4.871478,0.12109375
4.642153,0.12109375
4.688587,0.12109375
5.0665884,0.09765625
5.1467385,0.08984375
5.0269,0.09765625
5.1628456,0.1328125
5.0893564,0.109375
4.8112087,0.1015625
5.1930614,0.109375
4.9205194,0.12109375
5.094864,0.078125
5.134201,0.08984375
4.9856186,0.12890625
5.032099,0.07421875
4.8198767,0.09765625
5.049861,0.1171875
5.0881233,0.0859375
5.0306873,0.15234375
5.042183,0.109375
4.8560286,0.09765625
5.3054047,0.078125
4.9174438,0.1328125
4.8740926,0.12890625
4.895001,0.14453125
4.999833,0.11328125
4.9717712,0.12890625
5.1492424,0.10546875
5.02396,0.0859375
4.713458,0.14453125
5.1767797,0.12109375
5.204541,0.0703125
4.637226,0.13671875
4.967745,0.125
5.0646677,0.078125
4.8193007,0.12109375
4.8950424,0.1015625
4.8246865,0.11328125
5.1910243,0.109375
4.9774456,0.125
4.922338,0.140625
4.915475,0.109375
4.9918437,0.12109375
5.050087,0.12109375
4.9319735,0.125
5.0177746,0.11328125
4.8984556,0.10546875
5.1415696,0.09375
4.8573966,0.1015625
4.8560495,0.125
4.749171,0.16015625
5.048665,0.09765625
4.982979,0.15234375
4.8705654,0.140625
4.881315,0.10546875
4.705721,0.13671875
4.8543262,0.13671875
4.845579,0.1171875
4.916477,0.12890625
5.226864,0.08984375
4.9406395,0.11328125
4.806231,0.1015625
5.0104313,0.109375
5.383172,0.06640625
4.8794417,0.12890625
5.164936,0.10546875
4.8206887,0.1171875
4.6618414,0.1796875
4.7579656,0.10546875
5.1005464,0.08984375
4.811187,0.11328125
5.345258,0.12109375
5.151985,0.12109375
5.180233,0.1015625
4.9292,0.12890625
4.9159613,0.109375
4.9860806,0.1015625
4.9734755,0.1171875
4.900912,0.1171875
4.894438,0.12890625
4.8641276,0.08203125
5.064205,0.13671875
4.959608,0.09375
4.718358,0.12109375
5.0375004,0.0859375
4.8020415,0.12890625
5.083304,0.11328125
4.8031263,0.12109375
4.9286866,0.10546875
4.9236355,0.125
4.561483,0.14453125
4.9631844,0.10546875
4.738113,0.1484375
4.9401903,0.13671875
4.9575505,0.12890625
4.921726,0.109375
4.7187543,0.125
4.889963,0.140625
5.00535,0.08984375
5.0187955,0.16015625
4.755045,0.13671875
4.825431,0.125
5.1164002,0.13671875
4.840573,0.13671875
4.8492975,0.09765625
4.9664607,0.1171875
5.1047506,0.10546875
4.777967,0.125
4.807534,0.15234375
4.9142942,0.15234375
4.8289137,0.125
4.970236,0.1328125
4.8145733,0.15234375
5.01099,0.15234375
5.1240244,0.09375
4.9504194,0.12109375
5.017905,0.12109375
5.0322685,0.1015625
4.7155867,0.14453125
5.3233633,0.109375
4.8401337,0.125
5.0678344,0.1328125
4.8845367,0.12890625
4.9078026,0.125
4.857866,0.1171875
4.8409395,0.1171875
4.8139505,0.15625
4.974345,0.109375
4.939524,0.14453125
4.688653,0.12890625
4.9836245,0.0859375
4.8180656,0.140625
5.0442424,0.10546875
4.882114,0.109375
4.8553705,0.1484375
5.1634746,0.10546875
4.9828124,0.09765625
4.8237486,0.12890625
5.0760193,0.09765625
4.779382,0.140625
5.1122293,0.11328125
4.9708815,0.11328125
5.2428694,0.12890625
5.0204144,0.11328125
4.886112,0.1015625
4.9764824,0.12890625
4.9994707,0.09375
5.0518165,0.10546875
4.9254727,0.08984375
4.769001,0.11328125
4.8690405,0.1015625
4.7928815,0.15234375
4.6801558,0.13671875
4.9364977,0.12109375
5.0901575,0.12890625
5.0775967,0.12109375
4.977932,0.1171875
4.9349995,0.12109375
4.8821163,0.140625
5.0085077,0.10546875
4.976271,0.09765625
5.0662146,0.1015625
4.8879967,0.125
4.8246803,0.109375
4.9524717,0.140625
4.8132906,0.140625
4.8842154,0.14453125
4.674861,0.12109375
4.8247867,0.13671875
4.819211,0.15625
5.1028833,0.109375
4.810809,0.1640625
4.791402,0.08984375
4.986902,0.13671875
4.7652574,0.18359375
4.6829386,0.1328125
5.1441483,0.125
4.9622784,0.12109375
4.795618,0.16015625
4.8682556,0.08203125
4.9219103,0.0859375
5.0750732,0.1015625
5.35767,0.1171875
4.91579,0.1328125
5.001085,0.109375
4.8619204,0.13671875
4.8871207,0.078125
4.799389,0.109375
4.909153,0.09375
4.9507723,0.11328125
5.3151803,0.08984375
5.0140076,0.109375
4.7526855,0.140625
5.1635656,0.07421875
4.792735,0.11328125
4.9948263,0.10546875
4.9594736,0.09765625
4.920376,0.12109375
5.0315285,0.14453125
4.8562737,0.13671875
4.838108,0.12890625
5.0257306,0.08984375
4.8942475,0.1484375
4.9378614,0.13671875
4.870883,0.1328125
5.0146923,0.09375
4.863756,0.14453125
4.9469595,0.11328125
4.78469,0.1484375
4.90495,0.13671875
4.7259636,0.11328125
4.882706,0.12109375
5.0312276,0.0625
5.319401,0.10546875
5.002865,0.10546875
4.747327,0.15625
4.5759716,0.12890625
4.682918,0.12890625
4.9873877,0.08984375
4.8197446,0.12109375
4.819684,0.109375
4.941211,0.14453125
5.1391172,0.11328125
5.2703257,0.1328125
5.181468,0.13671875
5.0738735,0.1171875
5.0057354,0.12890625
4.8926125,0.0703125
4.9191837,0.12109375
4.989377,0.08203125
4.993156,0.11328125
4.937707,0.1015625
4.911083,0.140625
4.7149515,0.13671875
4.800216,0.14453125
4.9898424,0.109375
5.0479803,0.1015625
5.199188,0.09765625
4.9587326,0.078125
5.06327,0.1171875
4.9263806,0.08984375
4.9696083,0.1171875
4.8523374,0.09765625
4.845309,0.1328125
5.065013,0.09765625
4.936104,0.12109375
5.051465,0.12890625
4.812236,0.1171875
5.0001435,0.08984375
4.9478807,0.10546875
5.0385966,0.12109375
4.8710866,0.1171875
4.9854774,0.09765625
5.0941386,0.08203125
4.647311,0.17578125
4.8659,0.13671875
4.7438774,0.10546875
4.862095,0.12109375
5.011527,0.13671875
5.055131,0.09765625
4.809989,0.125
4.8398104,0.11328125
4.869235,0.1171875
4.8011365,0.10546875
5.002217,0.109375
4.8495064,0.12890625
4.912924,0.1171875
4.8606806,0.109375
4.9943857,0.109375
4.8037605,0.1328125
4.917719,0.1328125
5.1143756,0.09765625
4.983011,0.09765625
4.851639,0.1484375
4.9120684,0.11328125
4.948602,0.1328125
4.905113,0.1015625
4.778781,0.140625
4.787105,0.12109375
5.1249676,0.12109375
5.2031145,0.0703125
4.976946,0.11328125
4.88356,0.11328125
5.124546,0.140625
4.9124303,0.0859375
5.074809,0.09375
4.961445,0.1171875
5.0172,0.10546875
5.00568,0.109375
4.972304,0.09765625
4.747918,0.1171875
4.838742,0.12109375
4.753316,0.140625
4.9547524,0.15234375
5.0168076,0.11328125
5.0524006,0.125
4.8880653,0.109375
4.970535,0.14453125
4.9314966,0.14453125
4.906361,0.1328125
5.1290917,0.08203125
5.13422,0.08203125
5.1383877,0.1171875
